s_Id,filename,happen_Dt,happen_Place,kind_Cd,color_Cd,age,weight,notice_No,notice_Sdt,notice_Edt,popfile,process_State,sex_Cd,neuter_Yn,special_Mark,care_Nm,care_Tel,care_Addr,org_Nm,org_Nm_C,officetel
747,http://www.animal.go.kr/files/shelter/2024/04/202405091005263_s.jpg,20240509,서구청 당직실,[개] 푸들,검정,2023(년생),3.8(Kg),인천-서구-2024-00377,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091005263.jpg,보호중,F,U,"목줄없음,온순함",우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시,서구,032-560-1902
748,http://www.animal.go.kr/files/shelter/2024/04/202405091505665_s.jpg,20240509,제2청 당직실 ,[개] 웰시코기 믹스,"흰색, 갈색",2022(년생),12(Kg),인천-중구-2024-00181,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091505665.jpg,보호중,M,N,상당히 순함,신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동) ,인천광역시,중구,032-760-8944
749,http://www.animal.go.kr/files/shelter/2024/04/202405091505706_s.jpg,20240509,운서2로 68번길 3 김밥천국,[개] 웰시코기 믹스,흰색/갈색,2022(년생),10(Kg),인천-중구-2024-00180,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091505706.jpg,보호중,F,U,"구조시 등록칩 확인됨, 순함",신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동) ,인천광역시,중구,032-760-8944
750,http://www.animal.go.kr/files/shelter/2024/04/202405091805496_s.jpg,20240509,산성면 무암리,[개] 믹스견,흰색,2024(년생),6(Kg),대구-군위-2024-00185,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091805496.jpg,보호중,F,N,순하고 착함,군위종합동물병원,010-5121-3193,대구광역시 군위군 군위읍 중앙1길 15  1층,대구광역시,군위군,054-380-6297
751,http://www.animal.go.kr/files/shelter/2024/04/202405091805248_s.jpg,20240509,산성면 무암리,[개] 믹스견,흰색,2024(년생),6(Kg),대구-군위-2024-00184,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091805248.jpg,보호중,M,N,순하고 착함,군위종합동물병원,010-5121-3193,대구광역시 군위군 군위읍 중앙1길 15  1층,대구광역시,군위군,054-380-6297
752,http://www.animal.go.kr/files/shelter/2024/04/202405101105456_s.jpg,20240509,화랑로34길21(만촌동),[개] 말티즈,흰색,2020(년생),10.26(Kg),대구-수성-2024-00247,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105456.jpg,보호중,M,Y,빨간목줄을 착용하고 있었음 통통함,허동물병원,053-752-7535,대구광역시 수성구 수성동2가 명덕로 421 (수성동2가) 허동물병원,대구광역시,수성구,053-666-2655
753,http://www.animal.go.kr/files/shelter/2024/04/202405091405493_s.jpg,20240509,삼육초등학교정문앞,[개] 비숑 프리제,흰색,2021(년생),5.68(Kg),대구-수성-2024-00243,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091405493.jpg,종료(반환),M,Y,"연두색옷착용, 순함, 등털 밀려있음",신세계동물병원,053-751-6693,대구광역시 수성구 수성동1가 명덕로 393 (수성동1가) ,대구광역시,수성구,053-666-2655
754,http://www.animal.go.kr/files/shelter/2024/04/202405101005242[1]_s.jpg,20240509,상도동 301-76,[개] 시츄,갈색.흰색,2014(년생),4.1(Kg),서울-동작-2024-00065,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101005242[1].jpg,종료(반환),F,U,분만경력 치석 등쪽탈모,디아크동물종합병원,02-816-7582,서울특별시 동작구 장승배기로27길 18 (노량진동) ,서울특별시,동작구,02-820-9492
755,http://www.animal.go.kr/files/shelter/2024/04/202405091105370_s.jpg,20240509,상계로37길 6 럭키할인마트 근처,[개] 믹스견,흰색,2021(년생),4(Kg),서울-노원-2024-00043,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091105370.jpg,종료(반환),F,U,"얌전, 온순, 털상태양호",노원반려동물문화센터,02-933-8500,"서울특별시 노원구 수락산로 258 (상계동, 호성빌딩) 1층",서울특별시,노원구,02-2116-4269
756,http://www.animal.go.kr/files/shelter/2024/04/20240509170576_s.jpg,20240509,비봉면 유포길 인근,[개] 믹스견,갈색,2023(년생),9(Kg),경기-화성-2024-00821,20240508,20240508,http://www.animal.go.kr/files/shelter/2024/04/20240509170576.jpg,보호중,M,N,겁이 있는편이나 경계심이 있거나 하진 않음. 사랑받으면 활발해질거 같은 귀여운 외모의 믹스견,남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,경기도,화성시,031-5189-7099
757,http://www.animal.go.kr/files/shelter/2024/04/202405091705213[1]_s.jpg,20240509,비봉면 유포길 인근,[개] 말티즈,흰색,2022(년생),10(Kg),경기-화성-2024-00820,20240508,20240508,http://www.animal.go.kr/files/shelter/2024/04/202405091705213[1].jpg,보호중,M,N,사람 좋아하고 활발한 크기가 조금 큰 말티즈 추정. (믹스일수도 있음) ,남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,경기도,화성시,031-5189-7099
758,http://www.animal.go.kr/files/shelter/2024/04/202405131505414_s.jpg,20240508,전북 임실군 망전1길 137-74,[개] 믹스견,검정색,2024(60일미만)(년생),0.5(Kg),전북-임실-2024-00049,20240516,20240531,http://www.animal.go.kr/files/shelter/2024/04/202405131505414.jpg,종료(자연사),M,N,구조 당시 피부병이 소견 있어 즉시 치료조치함,임실유기동물보호센터,063-640-2507,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",전북특별자치도,임실군,063-640-2507
759,http://www.animal.go.kr/files/shelter/2024/04/202405131505183_s.jpg,20240508,전북 임실군 망전1길 137-74,[개] 믹스견,"흰색, 갈색, 검정색",2024(60일미만)(년생),0.5(Kg),전북-임실-2024-00048,20240516,20240531,http://www.animal.go.kr/files/shelter/2024/04/202405131505183.jpg,보호중,F,N,구조 당시 피부병이 소견 있어 즉시 치료조치함,임실유기동물보호센터,063-640-2507,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",전북특별자치도,임실군,063-640-2507
760,http://www.animal.go.kr/files/shelter/2024/04/202405131505403_s.jpg,20240508,전북 임실군 망전1길 137-74,[개] 믹스견,흰색,2024(60일미만)(년생),0.5(Kg),전북-임실-2024-00047,20240516,20240531,http://www.animal.go.kr/files/shelter/2024/04/202405131505403.jpg,보호중,M,N,구조 당시 피부병이 소견 있어 즉시 치료조치함,임실유기동물보호센터,063-640-2507,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",전북특별자치도,임실군,063-640-2507
761,http://www.animal.go.kr/files/shelter/2024/04/202405131505685_s.jpg,20240508,전북 임실군 망전1길 137-74,[개] 믹스견,흰색,2019(년생),6(Kg),전북-임실-2024-00046,20240516,20240531,http://www.animal.go.kr/files/shelter/2024/04/202405131505685.jpg,보호중,F,N,구조 당시 피부병이 심해 즉시 치료조치함,임실유기동물보호센터,063-640-2507,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",전북특별자치도,임실군,063-640-2507
762,http://www.animal.go.kr/files/shelter/2024/04/202405152205860_s.jpg,20240508,인산리224-3 부근,[개] 푸들,연갈색,2014(년생),3.20(Kg),인천-강화-2024-00323,20240515,20240527,http://www.animal.go.kr/files/shelter/2024/04/202405152205860.jpg,보호중,F,N,앞니 결손,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",인천광역시,강화군,032-930-4533
763,http://www.animal.go.kr/files/shelter/2024/04/202405131905802_s.jpg,20240508,의신면 도목길 72-7,[개] 믹스견,호피무늬,2023(년생),16(Kg),전남-진도-2024-00035,20240514,20240524,http://www.animal.go.kr/files/shelter/2024/04/202405131905802.jpg,보호중,M,N,"목줄없음, 경계가 심하고 들개화됨",진도군임시보호소,061-540-6327,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,전라남도,진도군,061-540-6327
764,http://www.animal.go.kr/files/shelter/2024/04/202405131905611_s.jpg,20240508,지산면 인지리 642-27,[개] 믹스견,황색,2023(년생),15(Kg),전남-진도-2024-00034,20240514,20240524,http://www.animal.go.kr/files/shelter/2024/04/202405131905611.jpg,보호중,F,N,목줄이 목을 파고 들어 머리가 퉁퉁부음,진도군임시보호소,061-540-6327,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,전라남도,진도군,061-540-6327
765,http://www.animal.go.kr/files/shelter/2024/04/202405142305385_s.jpg,20240508,숭뢰리789 부근,[개] 믹스견,흰바탕에  검갈색 무늬,2024(60일미만)(년생),3.43(Kg),인천-강화-2024-00322,20240514,20240524,http://www.animal.go.kr/files/shelter/2024/04/202405142305385.jpg,보호중,M,N,생후3개월 추정,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",인천광역시,강화군,032-930-4533
766,http://www.animal.go.kr/files/shelter/2024/04/202405131705659[2]_s.jpg,20240508,영동읍 설계리 명품빌,[개] 믹스견,회백색,2019(년생),5.4(Kg),충북-영동-2024-00084,20240513,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405131705659[2].jpg,보호중,M,N,미등록,최종주동물병원,043-744-4209,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ",충청북도,영동군,043-740-3443
767,http://www.animal.go.kr/files/shelter/2024/04/20240513170585_s.jpg,20240508,황간면 믿음의 집 요양원 주차장,[개] 라브라도 리트리버,검정색,2019(년생),13.5(Kg),충북-영동-2024-00083,20240513,20240523,http://www.animal.go.kr/files/shelter/2024/04/20240513170585.jpg,보호중,F,U,"미등록,목줄착용,매우 산만함",최종주동물병원,043-744-4209,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ",충청북도,영동군,043-740-3443
768,http://www.animal.go.kr/files/shelter/2024/04/202405130905832_s.jpg,20240508,제도로737-20,[개] 믹스견,"갈색, 검정색",2024(60일미만)(년생),0.5(Kg),부산-강서-2024-00156,20240513,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405130905832.jpg,보호중,F,N,"얼굴, 발 검정색",(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시,강서구,051-970-4815
769,http://www.animal.go.kr/files/shelter/2024/04/202405130905411_s.jpg,20240508,제도로737-20,[개] 믹스견,"갈색, 검정색",2024(60일미만)(년생),0.5(Kg),부산-강서-2024-00155,20240513,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405130905411.jpg,보호중,F,N,코쪽 흰색 털,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시,강서구,051-970-4815
770,http://www.animal.go.kr/files/shelter/2024/04/202405130905560_s.jpg,20240508,제도로737-20,[개] 믹스견,황색,2024(60일미만)(년생),0.5(Kg),부산-강서-2024-00154,20240513,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405130905560.jpg,보호중,F,N,발은 흰색,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시,강서구,051-970-4815
771,http://www.animal.go.kr/files/shelter/2024/04/202405130905461_s.jpg,20240508,제도로737-20,[개] 믹스견,갈색,2024(60일미만)(년생),0.5(Kg),부산-강서-2024-00153,20240513,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405130905461.jpg,보호중,M,N,"얼굴, 귀 검정색",(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시,강서구,051-970-4815
772,http://www.animal.go.kr/files/shelter/2024/04/202405130905868_s[1].jpg,20240508,제도로737-20,[개] 믹스견,"흰색, 황색, 검정색",2024(60일미만)(년생),0.5(Kg),부산-강서-2024-00152,20240513,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405130905868.jpg,보호중,M,N,삼색이,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시,강서구,051-970-4815
773,http://www.animal.go.kr/files/shelter/2024/04/202405130905189_s.jpg,20240508,제도로737-20,[개] 믹스견,갈색,2024(60일미만)(년생),0.5(Kg),부산-강서-2024-00151,20240513,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405130905189.jpg,보호중,M,N,얼굴은 검정색,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시,강서구,051-970-4815
774,http://www.animal.go.kr/files/shelter/2024/04/202405091505364_s.jpg,20240508,제도로737-20,[개] 믹스견,"갈색, 검정색, 흰색",2024(60일미만)(년생),0.5(Kg),부산-강서-2024-00161,20240513,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405091505364.jpg,보호중,M,N,얼굴 중간 흰색,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시,강서구,051-970-4815
775,http://www.animal.go.kr/files/shelter/2024/04/202405081005230_s.jpg,20240508,경상남도 하동군 하동공원길 54,[개] 믹스견,검은색,2023(년생),7.8(Kg),경남-하동-2024-00117,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405081005230.jpg,보호중,F,N,사람을 피함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도,하동군,055-880-2677
776,http://www.animal.go.kr/files/shelter/2024/04/202405081005779_s.jpg,20240508,경상남도 하동군 하동공원길 54,[개] 믹스견,검은색,2022(년생),8.9(Kg),경남-하동-2024-00116,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405081005779.jpg,보호중,M,N,사람을 피함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도,하동군,055-880-2677
777,http://www.animal.go.kr/files/shelter/2024/04/202405101105706_s.jpg,20240508,청통면 덕산길 63-1,[개] 믹스견,흰색,2024(60일미만)(년생),3(Kg),경북-영천-2024-00157,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105706.jpg,보호중,F,N,소심하지만 순함.,영천유기동물보호센터,054-339-7177,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",경상북도,영천시,054-339-7177
778,http://www.animal.go.kr/files/shelter/2024/04/202405101105354_s.jpg,20240508,청통면 덕산길 63-1,[개] 믹스견,흰색,2021(년생),8(Kg),경북-영천-2024-00156,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105354.jpg,보호중,F,N,소심함. 경계심 있음,영천유기동물보호센터,054-339-7177,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",경상북도,영천시,054-339-7177
779,http://www.animal.go.kr/files/shelter/2024/04/202405101105694_s.jpg,20240508,주남3길 98,[개] 믹스견,흰색,2022(년생),8(Kg),경북-영천-2024-00155,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105694.png,보호중,M,U,소심함. 경계심 있음,영천유기동물보호센터,054-339-7177,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",경상북도,영천시,054-339-7177
780,http://www.animal.go.kr/files/shelter/2024/04/202405101105634[1]_s.jpg,20240508,고경면 동도길 64-5,[개] 믹스견,검정색,2020(년생),20(Kg),경북-영천-2024-00154,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105634[1].jpg,보호중,M,U,조용한성격. 순함. 주인있는거 같음. 올드잉글리쉬 쉽독 믹스. 파란색목줄착용,영천유기동물보호센터,054-339-7177,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",경상북도,영천시,054-339-7177
781,http://www.animal.go.kr/files/shelter/2024/04/202405101205253_s.jpg,20240508,부석면 ,[개] 믹스견,흰색,2024(60일미만)(년생),5(Kg),경북-영주-2024-00154,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101205253.jpg,보호중,M,N,"예민함, 2마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
782,http://www.animal.go.kr/files/shelter/2024/04/202405101105144_s.jpg,20240508,부석면 ,[개] 믹스견,흰색,2024(60일미만)(년생),5(Kg),경북-영주-2024-00153,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105144.jpg,보호중,F,N,"예민함, 2마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
783,http://www.animal.go.kr/files/shelter/2024/04/202405101305434_s.jpg,20240508,신지면동고리,[개] 믹스견,흰색,2024(년생),4(Kg),전남-완도-2024-00125,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101305434.jpg,보호중,F,N,흰색,유기동물임시보호센터,061-550-5749,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,전라남도,완도군,061-550-5740
784,http://www.animal.go.kr/files/shelter/2024/04/202405101205896_s.jpg,20240508,신지면동고리,[개] 믹스견,흰색,2024(년생),4(Kg),전남-완도-2024-00124,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101205896.jpg,보호중,F,N,흰색,유기동물임시보호센터,061-550-5749,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,전라남도,완도군,061-550-5740
785,http://www.animal.go.kr/files/shelter/2024/04/202405101205882_s.jpg,20240508,신지면동고리,[개] 믹스견,흰색,2024(년생),4(Kg),전남-완도-2024-00123,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101205882.jpg,보호중,F,N,흰색,유기동물임시보호센터,061-550-5749,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,전라남도,완도군,061-550-5740
786,http://www.animal.go.kr/files/shelter/2024/04/202405092105691_s.jpg,20240508,익산시삼기면갈매1길,[개] 믹스견,갈색,2024(년생),2(Kg),전북-익산-2024-00592,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405092105691.jpg,보호중,M,N,생후3개월정도 작고순하며이쁘게생겼음,익산유기동물보호소,063-855-1214,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도,익산시,063-859-5769
787,http://www.animal.go.kr/files/shelter/2024/04/202405101105421_s.jpg,20240508,신창면 읍내리   ,[개] 치와와,"검,갈,흰",2024(년생),4(Kg),충남-아산-2024-00380,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105421.jpg,보호중,M,N,"1430호(관리) 380호(공고), 입소일기준 6개월추정",아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
788,http://www.animal.go.kr/files/shelter/2024/04/20240510110546_s.jpg,20240508,도고면 신암리 성모병원 주차장배회,[개] 믹스견,"갈,검,흰",2019(년생),5(Kg),충남-아산-2024-00379,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/20240510110546.jpg,종료(반환),M,N,1428호(관리) 379호(공고),아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
789,http://www.animal.go.kr/files/shelter/2024/04/202405101105190_s.jpg,20240508,남부로 8번길 29-18,[개] 믹스견,크림,2024(60일미만)(년생),1.7(Kg),충남-아산-2024-00378,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105190.jpg,보호중,M,N,"1427호(관리) 378호(공고), 입소일기준 40일 추정",아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
790,http://www.animal.go.kr/files/shelter/2024/04/202405131605580_s.jpg,20240508,남부로 8번길 29-18,[개] 믹스견,크림,2024(60일미만)(년생),0.9(Kg),충남-아산-2024-00377,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405131605580.jpg,보호중,F,N,"1426호(관리) 377호(공고), 입소일기준 40일 추정",아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
791,http://www.animal.go.kr/files/shelter/2024/04/202405101105883_s.jpg,20240508,남부로 8번길 29-18,[개] 믹스견,크림,2021(년생),5.4(Kg),충남-아산-2024-00376,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105883.jpg,보호중,F,U,"1425호(관리) 376호(공고) , 심장사상충 양성",아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
792,http://www.animal.go.kr/files/shelter/2024/04/202405101105606_s.jpg,20240508,남부로 8번길 29-18,[개] 믹스견,크림,2024(년생),3.5(Kg),충남-아산-2024-00375,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105606.jpg,보호중,F,U,"1424호(관리) 375호(공고),입소일기준 3개월추정",아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
793,http://www.animal.go.kr/files/shelter/2024/04/202405101105118_s.jpg,20240508,남부로 8번길 29-18,[개] 믹스견,크림,2022(년생),4(Kg),충남-아산-2024-00374,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105118.jpg,보호중,M,N,1423호(관리) 374호(공고),아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
794,http://www.animal.go.kr/files/shelter/2024/04/202405091305743_s.jpg,20240508,청담로 84번길 109-8 인근,[개] 믹스견,갈/흰,2021(년생),10.6(Kg),경기-양주-2024-00256,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091305743.jpg,종료(반환),F,U,코갈색. 여윔. 온순/얌전. 전신황달. 기력없음. 꼬리단미안됨. 털상태 양호. 칩나옴.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도,양주시,031-8082-7362
795,http://www.animal.go.kr/files/shelter/2024/04/202405101405962_s.jpg,20240508,구청,[개] 시츄,혼합,2019(년생),4(Kg),부산-사상-2024-00083,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405962.jpg,보호중,F,U,사상구-83   미용되어있음,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시,사상구,051-310-4781
796,http://www.animal.go.kr/files/shelter/2024/04/202405101405939_s.jpg,20240508,낙동대로672-42,[개] 믹스견,흰갈,2016(년생),7(Kg),부산-사상-2024-00082,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405939.jpg,보호중,F,U,사상구-82  골프클럽에서 발견,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시,사상구,051-310-4781
797,http://www.animal.go.kr/files/shelter/2024/04/202405090905413_s.jpg,20240508,제주시 애월읍 곽지리1349-1,[개] 믹스견,흰갈,2024(년생),6.6(Kg),제주-제주-2024-01363,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405090905413.jpg,보호중,F,U,개체관리번호 1291 - 8개월/경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주시,064-710-4065
798,http://www.animal.go.kr/files/shelter/2024/04/202405090905545_s.jpg,20240508,제주시 한림읍 동명남길17,[개] 믹스견,흰색,2024(년생),4(Kg),제주-제주-2024-01362,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405090905545.jpg,보호중,M,N,개체관리번호 1290 - 4개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주시,064-710-4065
799,http://www.animal.go.kr/files/shelter/2024/04/202405090905355_s.jpg,20240508,서귀포시 안덕면 화순로40,[개] 믹스견,갈색,2023(년생),14.7(Kg),제주-제주-2024-01361,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405090905355.jpg,보호중,M,N,개체관리번호 1289 - 초파목줄/경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주시,064-710-4065
800,http://www.animal.go.kr/files/shelter/2024/04/202405090905935_s.jpg,20240508,서귀포시 남원읍 위미리3539-1,[개] 믹스견,흰색,2024(60일미만)(년생),1.2(Kg),제주-제주-2024-01360,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405090905935.jpg,보호중,F,N,개체관리번호 1288 - 2주차,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주시,064-710-4065
801,http://www.animal.go.kr/files/shelter/2024/04/202405090905535_s.jpg,20240508,서귀포시 남원읍 위미리3539-1,[개] 믹스견,흰색,2024(60일미만)(년생),1.2(Kg),제주-제주-2024-01359,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405090905535.jpg,보호중,F,N,개체관리번호 1287 - 2주차,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주시,064-710-4065
802,http://www.animal.go.kr/files/shelter/2024/04/20240509090550_s.jpg,20240508,서귀포시 남원읍 위미리3539-1,[개] 믹스견,흰색,2024(60일미만)(년생),1.2(Kg),제주-제주-2024-01358,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/20240509090550.jpg,보호중,M,N,개체관리번호 1286 - 2주차,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주시,064-710-4065
803,http://www.animal.go.kr/files/shelter/2024/04/202405090905648_s.jpg,20240508,서귀포시 남원읍 위미리3539-1,[개] 믹스견,흰색,2024(60일미만)(년생),1.2(Kg),제주-제주-2024-01357,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405090905648.jpg,보호중,M,N,개체관리번호 1285 - 2주차,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주시,064-710-4065
804,http://www.animal.go.kr/files/shelter/2024/04/20240509090540_s.jpg,20240508,서귀포시 남원읍 위미리3539-1,[개] 믹스견,흰색,2024(60일미만)(년생),1.2(Kg),제주-제주-2024-01356,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/20240509090540.jpg,보호중,M,N,개체관리번호 1284 - 2주차,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주시,064-710-4065
805,http://www.animal.go.kr/files/shelter/2024/04/202405090905361_s.jpg,20240508,서귀포시 성산읍 일주동로4120번길7 동부소방서,[개] 포메라니안,흰색,2014(년생),5.3(Kg),제주-제주-2024-01355,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405090905361.jpg,종료(반환),M,N,개체관리번호 1283 - 줄무늬옷착용,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주시,064-710-4065
806,http://www.animal.go.kr/files/shelter/2024/04/202405091505167_s.jpg,20240508,산청군 삼장면 친환경로 878 인근,[개] 믹스견,검정/갈색,2018(년생),3.5(Kg),경남-산청-2024-00068,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091505167.jpg,보호중,F,N,포획시 검정목줄 착용,산청동물보호센터,010-2050-8577,경상남도 산청군 산청읍 친환경로 2783-25 (산청읍) ,경상남도,산청군,055-970-7844
